,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20
259,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,259,,,1.0677594285699277,40,1632.0,0,84.75,1,5.4684,-4.5,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
260,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,260,,,-0.3934718380129977,41,1648.0,0,84.75,2,0.0,-1.8,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
261,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,261,,,-0.8441319482675448,40,1529.5,0,84.75,2,0.0,-0.7000000000000001,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
262,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,262,,,-0.8441319482675448,36,1330.5,0,84.75,2,0.0,-0.4,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
263,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,263,,,-0.8441319482675448,29,1228.0,0,85.5,2,0.0,9.4,4,울산광역시,울주군,U,0.9118927766197183,,2016,D
264,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,264,,,-0.8168192143127238,23,1170.5,0,85.5,1,12.8898,-2.8000000000000003,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
265,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,265,,,0.2756901438801176,22,1312.0,0,85.5,1,10.9368,-3.8,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
266,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,266,,,-0.5027227738322819,22,1228.0,0,85.5,2,0.0,1.1,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
267,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,267,,,-0.530035507787103,20,1034.5,0,85.5,2,0.0,-50.2,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
268,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,268,,,-0.5573482417419239,15,774.0,0,85.5,2,0.0,-242.8,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
269,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,269,,,-0.3934718380129977,12,1052.5,0,85.5,1,12.1086,-253.4,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
270,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,270,0.0003277699999983952,0.00032500000000368345,0.9175393918184118,13,1874.0,0,85.5,1,22.2642,-92.3,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
271,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,271,,,-0.0930317645099664,17,1502.5,0,86.25,1,0.0,-121.9,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
272,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,272,,,-0.6256300766289765,18,1074.5,0,86.25,2,0.0,-113.0,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
273,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,273,,,-0.5573482417419239,16,968.0,0,86.25,2,0.0,-119.6,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
274,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,274,,,-0.5573482417419239,14,884.5,0,86.25,2,0.0,-130.5,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
275,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,275,,,-0.6802555445386186,13,834.5,0,86.25,2,0.0,-131.70000000000002,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
276,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,276,,,-0.530035507787103,11,834.5,0,86.25,2,0.0,-97.1,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
277,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,277,,,-0.6529428105837976,9,809.0,0,86.25,2,0.0,-69.2,3,울산광역시,울주군,U,0.9118927766197183,,2016,D
278,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,278,,,-0.6529428105837976,4,762.5,0,86.25,2,0.0,-45.90000000000001,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
279,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,279,,,-0.530035507787103,0,722.5,0,86.25,2,0.0,-74.10000000000002,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
280,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,280,,,-0.6802555445386186,0,647.5,0,86.25,2,0.0,-86.7,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
281,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,281,,,-0.6529428105837976,0,694.0,0,86.25,2,0.0,-197.0,14,울산광역시,울주군,U,0.9118927766197183,,2016,D
282,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,282,,,-0.6256300766289765,0,680.5,0,86.25,2,0.0,-357.7000000000001,14,울산광역시,울주군,U,0.9118927766197183,,2016,D
283,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,283,,,-0.6256300766289765,0,787.5,0,86.25,1,0.0,-439.0,14,울산광역시,울주군,U,0.9118927766197183,,2016,D
284,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,284,,,-0.4754100398774608,0,854.5,0,86.25,1,0.0,-469.4,14,울산광역시,울주군,U,0.9118927766197183,,2016,D
285,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,285,,,-0.6256300766289765,0,780.5,0,86.25,2,0.0,-376.5,14,울산광역시,울주군,U,0.9118927766197183,,2016,D
286,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,286,,,-0.6529428105837976,0,657.0,0,86.25,2,0.0,-69.2,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
287,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,287,,,-0.3251900031259452,0,864.5,0,87.0,1,7.0308,341.6,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
288,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,288,,,-0.16131359939701895,3,1302.0,0,87.0,1,8.5932,429.1,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
289,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,289,,,-0.2432518012614821,8,1321.0,0,87.0,1,0.0,381.2000000000001,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
290,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,290,,,-0.5027227738322819,9,1103.0,0,87.0,2,0.0,218.2,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
291,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,291,,,-0.584660975696745,7,928.5,0,87.0,2,0.0,104.3,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
292,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,292,,,-0.584660975696745,6,880.0,0,87.0,2,0.0,131.0,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
293,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,293,,,-0.6529428105837976,5,810.0,0,87.0,2,0.0,47.0,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
294,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,294,,,-0.5027227738322819,2,781.5,0,87.75,2,0.0,15.3,1,울산광역시,울주군,U,0.9118927766197183,,2016,D
295,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,295,,,-0.6529428105837976,0,731.5,0,87.75,2,0.0,15.1,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
296,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,296,,,-0.6802555445386186,0,688.5,0,87.75,2,0.0,15.3,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
297,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,297,,,-0.6119737096515661,0,663.0,0,87.0,2,0.0,15.2,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
298,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,298,,,-0.6119737096515661,0,647.5,0,87.0,2,0.0,15.1,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
299,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,299,,,-0.6802555445386186,0,640.5,0,87.0,2,0.0,15.1,0,울산광역시,울주군,U,0.9118927766197183,,2016,D
300,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,300,0.0,0.0,-0.7075682784934396,0,642.0,0,87.0,2,0.0,15.3,0,,,,,,2016,D
301,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,301,,,-0.7348810124482607,0,641.0,0,87.0,2,0.0,15.1,0,,,,,,2016,D
302,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,302,,,-0.7075682784934396,0,640.5,0,87.0,2,0.0,15.1,0,,,,,,2016,D
303,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,303,,,-0.6802555445386186,0,634.5,0,87.0,2,0.0,15.1,0,,,,,,2016,D
304,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,304,,,-0.6802555445386186,0,642.0,0,87.0,2,0.0,15.3,0,,,,,,2016,D
305,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,305,,,-0.7348810124482607,0,634.0,0,87.0,2,0.0,15.1,0,,,,,,2016,D
306,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,306,,,-0.6802555445386186,0,640.0,0,87.0,2,0.0,15.1,0,,,,,,2016,D
307,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,307,,,-0.6119737096515661,0,636.5,0,87.0,2,0.0,15.1,0,,,,,,2016,D
308,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,308,,,-0.7348810124482607,0,641.0,0,87.0,2,0.0,15.3,0,,,,,,2016,D
309,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,309,,,-0.6802555445386186,0,628.5,0,87.0,2,0.0,15.3,0,,,,,,2016,D
310,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,310,,,-0.7348810124482607,0,634.5,0,87.0,2,0.0,15.1,0,,,,,,2016,D
311,1fbe8f642c1b6c23100534c9ef006089,2016-04-22 16:09:51,311,,,-0.7075682784934396,0,636.0,0,87.0,1,0.0,15.2,0,,,,,,2016,D
